	sourceUrl	sourceName	sourceDate	hasAnswer	targetLocation	language	dateScraped	ID	question	answer
170	https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/fragor-och-svar/	FHM, Folkhälsomyndigheten	1587072205.8056939	True	Sweden	sv	1587072207.046678	FHM, Folkhälsomyndigheten|||6177101149672405339	Vad gäller för sammankomster i samhället?	"Folkhälsomyndigheten publicerade den 1 april föreskrifter och allmänna råd om allas ansvar att förhindra smitta av covid-19. Dessa innebär bland annat att du har personligt ansvar och bör undvika större sociala sammanhang där flera personer träffas, så som fester, bröllop, begravningar och andra tillställningar. Det är också viktigt att du håller avstånd till andra människor på exempelvis idrottsplatser, gym, köpcentrum, i kollektivtrafiken med mera. Personer som är 70 år och äldre bör vara särskilt försiktiga.
Alla verksamheter i Sverige är också skyldiga att, utifrån Folkhälsomyndighetens eller smittskyddsläkarens rekommendationer, vidta åtgärder för att minska risken för smittspridning. Detta kan till exempel innebära att:

Butiker, köpcentrum och gallerior bör begränsa antalet kunder som vistas i lokalen samtidigt. De bör också ta fram alternativa lösningar till kassaköer eller anvisa hur långt kunderna kan stå mellan varandra.
Föreningar bör om möjligt skjuta upp årsmöten och likande, eller genomföra dem digitalt.
Arbetsgivare bör se till att personal och besökare håller avstånd, att anställda arbetar hemifrån, eller kan anpassa sin arbetstid för att undvika resor i rusningstrafik, och undviker onödiga resor om det är möjligt.

Läs mer
Folkhälsomyndighetens föreskrifter och allmänna råd om allas ansvar att förhindra smitta av covid-19 m.m.
Alla har ansvar att förhindra smitta av covid-19


Uppdaterad: 2020-04-02 15:57
Öppna i ny flik"
171	https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/fragor-och-svar/	FHM, Folkhälsomyndigheten	1587072205.805965	True	Sweden	sv	1587072207.047821	FHM, Folkhälsomyndigheten|||-7943498006864096548	Vad gäller för stora evenemang?	"Regeringen har beslutat att stoppa alla allmänna sammankomster och offentliga tillställningar med fler än 50 personer. Syftet är att förhindra tillfällen då ett stort antal människor kommer från olika delar av landet och samlas på en och samma plats.
Det kan exempelvis handla om demonstrationer, teaterföreställningar eller konserter. Evenemanget ska som regel vara anordnat för allmänheten, eller allmänheten ska ha tillträde dit.
Verksamheter som skolor, kollektivtrafik, privata evenemang och besök i affärer omfattas inte av det nya förslaget till reglering.
För arrangemang som inte omfattas av förordningen avser Folkhälsomyndigheten dessutom att utarbeta föreskrifter och allmänna råd. Allmänna råd är generella rekommendationer om tillämpningen av en författning. I detta fall hur man kan eller bör agera utifrån smittskyddslagen för att förhindra smitta av covid-19.
För restauranger gäller nya regler om att vidta särskilda åtgärder för att minska risken för spridning av covid-19 från 25 mars.
Exakt vilka situationer som omfattas definieras i ordningslagen 2 kap. 1–3 §§. Läs mer på Polisens webbsida om Ytterligare begränsade möjligheter vid sammankomster och tillställningar.
Alla uppmanas att vara uppmärksamma på symtom, även milda, och att stanna hemma om man känner sig sjuk. Det gäller både i arbetet och privat.
Läs mer: Alla har ansvar att förhindra smitta av covid-19


Uppdaterad: 2020-03-30 17:08
Öppna i ny flik"
172	https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/fragor-och-svar/	FHM, Folkhälsomyndigheten	1587072205.8062358	True	Sweden	sv	1587072207.0488	FHM, Folkhälsomyndigheten|||8807301014968503408	Vad gäller för sammankomster med färre än 50 personer?	"Inför alla evenemang och sammankomster med färre än 50 deltagare rekommenderar vi att arrangören gör en riskbedömning. Bedömningen bör göras enligt den modell som finns på vår webbplats. Gör den för att utvärdera och åtgärda eventuella risker. Var särskilt försiktig och uppmärksam om du arrangerar seminarier och andra evenemang som involverar hälso- och sjukvårdssektorn eller andra för samhället kritiska funktioner. Det är arrangören som ansvarar för riskbedömningen.
Digitala möten, såsom Skype-möten eller webbseminarier, bör generellt övervägas som alternativ. Vid alla evenemang bör arrangören vara extra noga med att personer med sjukdomssymtom inte deltar och att bra möjligheter till en god handhygien finns.
Vidta följande åtgärder för att minska risk för smittspridning:

Genomför en riskbedömning.
Informera om att personer som är sjuka, även de som har lätta förkylningssymtom ska stanna hemma.
Se till att det finns möjlighet att tvätta händerna med tvål och rinnande vatten. Om det inte går kan handsprit vara ett alternativ.
Informera om allmänna hygienråd genom exempelvis affischer.

Läs mer: Alla har ansvar att förhindra smitta av covid-19


Uppdaterad: 2020-03-30 15:50
Öppna i ny flik"
173	https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/fragor-och-svar/	FHM, Folkhälsomyndigheten	1587072205.806506	True	Sweden	sv	1587072207.049537	FHM, Folkhälsomyndigheten|||-4623998746821958981	Privata sammankomster såsom studentskivor, bröllop m.m.	"Folkhälsomyndigheten publicerade den 1 april föreskrifter och allmänna råd om allas ansvar att förhindra smitta av covid-19. Dessa innebär bland annat att du har personligt ansvar och bör undvika större sociala sammanhang där flera personer träffas, så som fester, bröllop, begravningar och andra tillställningar.
Läs mer: Alla har ansvar att förhindra smitta av covid-19


Uppdaterad: 2020-04-14 12:59
Öppna i ny flik"
174	https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/fragor-och-svar/	FHM, Folkhälsomyndigheten	1587072205.806776	True	Sweden	sv	1587072207.050439	FHM, Folkhälsomyndigheten|||-3874928306513703949	Vad gäller för kollektivtrafik och allmänna färdmedel?	"Kollektivtrafik omfattas inte av förbudet mot allmänna sammankomster med fler än 50 personer.
Vi har gjort bedömningen att det för närvarande fortfarande är viktigt att kollektivtrafiken fungerar och att friska personer kan åka till jobbet och skolan. Enligt Folkhälsomyndighetens allmänna råd bör de företag som sköter kollektivtrafik och allmänna färdmedel:

se till att trafiken körs i den omfattning som behövs för att minska risken för trängsel,
begränsa antalet passagerare per fordon, och
informera sina passagerare om hur de kan minimera risken för smittspridning.

Råden gäller för de flesta persontransporterna, dvs. även för till exempel färdtjänst, skolskjuts och sjukresor, men inte för privata resor med egna fordon.
Läs mer: Alla har ansvar att förhindra smitta av covid-19


Uppdaterad: 2020-04-14 17:33
Öppna i ny flik"
175	https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/fragor-och-svar/	FHM, Folkhälsomyndigheten	1587072205.807067	True	Sweden	sv	1587072207.051198	FHM, Folkhälsomyndigheten|||-8948323781739398530	Vad gäller för handeln?	"Alla verksamheter i Sverige är skyldiga att, utifrån Folkhälsomyndighetens rekommendationer, vidta åtgärder för att minska risken för smittspridning. Det kan vara att informera allmänheten, undvika att flera personer samlas, markera avstånd i exempelvis köer och erbjuda möjlighet till handtvätt med tvål och vatten. Om möjligheten till handtvätt är begränsad kan handsprit vara ett alternativ.
Butiker, köpcentrum och gallerior bör begränsa antalet kunder som vistas i lokalen samtidigt. De bör också ta fram alternativa lösningar till kassaköer eller anvisa hur långt kunderna kan stå mellan varandra.
Läs mer: Alla har ansvar att förhindra smitta av covid-19


Uppdaterad: 2020-04-03 07:15
Öppna i ny flik"
176	https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/fragor-och-svar/	FHM, Folkhälsomyndigheten	1587072205.807342	True	Sweden	sv	1587072207.052612	FHM, Folkhälsomyndigheten|||-3394082655855750304	Vad gäller för arbetsplatser och skolor?	"Arbetsplatser och skolor omfattas inte av förbudet mot allmänna sammankomster med fler än 50 personer men man kan tänka på att minimera aktiviteter som samlar många personer.
För sammankomster ska arrangören göra en riskbedömning. Aktiviteterna kan behöva anpassas för att minimera riskerna för smittspridning.
Arbetsgivare bör se till att personal, där det är möjligt:

håller avstånd till varandra
regelbundet kan tvätta sina händer med tvål och vatten eller annars använda handsprit,
arbetar hemifrån,
undviker onödiga resor i arbetet, och
kan anpassa sina arbetstider för att undvika att resa i rusningstid.

För skolorOm att minska risken för smittspridning av coronavirus i skolor.
Läs mer: Alla har ansvar att förhindra smitta av covid-19


Uppdaterad: 2020-04-02 14:39
Öppna i ny flik"
177	https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/fragor-och-svar/	FHM, Folkhälsomyndigheten	1587072205.807613	True	Sweden	sv	1587072207.053919	FHM, Folkhälsomyndigheten|||7632022869436903654	Kan idrotts- och träningsaktiviteter fortsätta som vanligt?	"Idrott och träningsaktiviteter kan fortsätta, men vissa försiktighetsåtgärder bör vidtas för att minska risken för spridning av covid-19. Träning utomhus är att föredra. Gränsen för allmänna sammankomster och offentliga tillställningar är 50 personer.
För idrottsföreningar gäller följande råd:

Undvika närkontakt mellan idrottsutövare
Om möjligt hålla träningar och andra idrottsaktiviteter utomhus
Skjuta upp matcher, tävlingar och cuper (om fler än 50 personer)
Begränsa antalet åskådare och undvika trängsel
Undvika onödiga resor i samband med idrottsutövande

Generella råd som gäller för samtliga idrotts- och träningsaktiviteter är:

Den som är sjuk, även med milda symtom, ska inte delta i aktiviteter utan stanna hemma till och med två dagar efter tillfrisknande. Insjuknar man under idrottsaktivitet ska man gå hem direkt.
Äldre, främst de över 70 år bör undvika offentliga miljöer och minska sociala kontakter och ska därför inte delta i gruppaktiviteter inomhus.
Minska moment med närkontakt, gör andra övningar istället.
Dela inte vattenflaskor, munskydd och liknande som kan överföra saliv.
Torka av utrustning som används av flera med desinfektionsmedel efter användning. Exempelvis gymutrustning.
Se till att det finns möjlighet till handtvätt eller handsprit och uppmana till god handhygien.

Du kan läsa mer i våra rekommendationer angående idrott och träningsanläggningar med anledning av covid-19.
Läs mer: Alla har ansvar att förhindra smitta av covid-19


Uppdaterad: 2020-03-30 16:09
Öppna i ny flik"
178	https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/fragor-och-svar/	FHM, Folkhälsomyndigheten	1587072205.807883	True	Sweden	sv	1587072207.054806	FHM, Folkhälsomyndigheten|||618069146710292410	Vad innebär de nya reglerna för restauranger och deras gäster?	"Restauranger, barer och caféer i hela landet behöver vidta särskilda åtgärder. Trängsel mellan människor i köer, vid bord, bufféer eller bardiskar får inte förekomma. Besökare ska kunna hålla avstånd till varandra.
Besökare ska äta och dricka sittandes vid bord, inte ståendes vid ståbord eller bardiskar. Personal ska helst bära ut beställningarna. Om det inte leder till trängsel eller köer är det möjligt att låta gästerna beställa och hämta sin mat och dryck själva. Hämtmat kan överlämnas som vanligt, så länge det går att göra utan trängsel mellan människor.
Den som ansvarar för verksamheten ansvarar för att ha rutiner för att göra risken för smittspridning så liten som möjligt. Det kan exempelvis innebära att verksamheten har interna riktlinjer om att personal och gäster ska ha möjlighet att tvätta händerna med tvål och rinnande vatten.
Läs om de nya reglerna som gäller från och med 25 mars
Frågor och svar om nya regler för restauranger, krogar m.m.
Läs mer: Alla har ansvar att förhindra smitta av covid-19


Uppdaterad: 2020-03-26 18:36
Öppna i ny flik"
179	https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/fragor-och-svar/	FHM, Folkhälsomyndigheten	1587072205.808154	True	Sweden	sv	1587072207.055776	FHM, Folkhälsomyndigheten|||2809506750466751280	Vad gäller för hotell, vandrarhem och campingplatser?	"Alla verksamheter i Sverige är skyldiga att, utifrån Folkhälsomyndighetens eller smittskyddsläkarens rekommendationer, vidta åtgärder för att minska risken för smittspridning. Detta kan till exempel innebära att begränsa antalet gäster som vistas samtidigt i en lokal. Hotell, vandrarhem och campingplatser bör också erbjuda alternativa lösningar till köer vid exempelvis incheckning, eller anvisa hur långt gästerna kan stå mellan varandra. Verksamheter bör också se till att personal och besökare har möjlighet att tvätta händerna med tvål och vatten samt erbjuda handsprit.
Om verksamheten har restaurang, bar, café eller liknande, omfattas de av de nya reglerna för restauranger och krogar.
Läs mer:
Nya allmänna råd- håll avstånd och ta personligt ansvar (nyhet 1 april)
Nya regler för restauranger och krogar (Nyhet 24 mars 2020)
Frågor och svar om nya regler för restauranger, krogar m.m.
Alla har ansvar att förhindra smitta av covid-19


Uppdaterad: 2020-04-09 15:36
Öppna i ny flik"
180	https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/fragor-och-svar/	FHM, Folkhälsomyndigheten	1587072205.808425	True	Sweden	sv	1587072207.057002	FHM, Folkhälsomyndigheten|||-6347671897026612290	Vad gäller vid resa inom Sverige?	"Tänk över om resan verkligen är nödvändig, alla behöver hjälpa till att dämpa spridningstakten av covid-19 i Sverige. Den som är sjuk ska inte resa alls och riskgrupper ska särskilt överväga att resa eller ta emot besök.
Vi har en samhällspridning i allt fler delar av Sverige. Folkhälsomyndigheten rekommenderar att man ska tänka igenom om resan är nödvändig att genomföra.
Får vi en geografisk spridning över större delar av landet riskerar vi att hamna i ett läge där resurser inom exempelvis hälso- och sjukvården är svåra att omfördela. Det är viktigt att tänka på att man ska kunna ta hand om sig själv om man skulle insjukna på sitt resmål. Behöver man hjälp lokalt ska man vara väl medveten om att det kan det finnas begränsat med resurser. Man bör också ha sett till att kunna ta sig hem själv på ett säkert sätt utan att riskera att smitta andra, eller ha möjlighet till isolering, om man insjuknar vid besöksorten.
Utöver detta gäller de tidigare rekommendationerna: Skydda dig själv och andra från smittspridning


Uppdaterad: 2020-03-31 10:45
Öppna i ny flik"
181	https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/fragor-och-svar/	FHM, Folkhälsomyndigheten	1587072205.808696	True	Sweden	sv	1587072207.058044	FHM, Folkhälsomyndigheten|||-5682664197932210382	Vad ska jag tänka på när jag åker tåg, buss och taxi?	"När du åker tåg, buss och taxi, följ alltid våra råd om hur du skyddar dig själv och andra från smittspridning. Stanna hemma om du är sjuk, tvätta händerna ofta, hosta och nys i armvecket, undvik att röra vid ögon, näsa och mun.
Du kan även tänka på att hålla ett avstånd till andra resenärer. Läs webbsidorna från de företag som sköter tåg, buss och taxi om de har särskilda rutiner.
Det är ännu inte helt klarlagt om så kallad indirekt kontaktsmitta, det vill säga spridning via droppar som landat på ytor eller föremål, har någon betydelse för spridningen av covid-19.
Tvätta alltid händerna efter resa. Handsprit kan vara ett alternativ när du inte har möjlighet till handtvätt.
Läs mer på vår webbsida Skydda dig och andra från smittspridning


Uppdaterad: 2020-03-24 16:37
Öppna i ny flik"
